,Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
20115,87502,PO BOX,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,2420.0,3729.0,76089440.0
20116,87503,UNIQUE,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,,,
20117,87504,PO BOX,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,1689.0,2351.0,48126029.0
20118,87505,STANDARD,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,15498.0,23843.0,523053020.0
20119,87506,STANDARD,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,5203.0,8870.0,253720860.0
20120,87507,STANDARD,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,18204.0,31449.0,567681210.0
20121,87508,STANDARD,Santa Fe,NM,PRIMARY,35.57,-106.11,NA-US-NM-SANTA FE,False,7920.0,13360.0,310258115.0
20122,87509,UNIQUE,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,,,
20123,87540,STANDARD,Lamy,NM,PRIMARY,35.48,-105.87,NA-US-NM-LAMY,False,440.0,717.0,14354616.0
20124,87592,PO BOX,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,655.0,1074.0,18519920.0
20125,87594,PO BOX,Santa Fe,NM,PRIMARY,35.67,-105.95,NA-US-NM-SANTA FE,False,673.0,949.0,18941576.0
20126,88435,STANDARD,Santa Rosa,NM,PRIMARY,34.94,-104.67,NA-US-NM-SANTA ROSA,False,1423.0,2373.0,31219136.0
20127,87052,STANDARD,Santo Domingo Pueblo,NM,PRIMARY,35.51,-106.36,NA-US-NM-SANTO DOMINGO PUEBLO,False,1078.0,1970.0,20097502.0
20128,87044,STANDARD,Ponderosa,NM,PRIMARY,34.98,-106.3,NA-US-NM-PONDEROSA,False,,,
20129,87053,STANDARD,San Ysidro,NM,PRIMARY,35.55,-106.77,NA-US-NM-SAN YSIDRO,False,457.0,800.0,9942913.0
20130,88436,STANDARD,Sedan,NM,PRIMARY,36.14,-103.13,NA-US-NM-SEDAN,False,,,
20131,87569,PO BOX,Serafina,NM,PRIMARY,35.48,-105.4,NA-US-NM-SERAFINA,False,,,
20132,87420,STANDARD,Shiprock,NM,PRIMARY,36.79,-108.69,NA-US-NM-SHIPROCK,False,3099.0,5236.0,93508324.0
20133,87455,PO BOX,Newcomb,NM,PRIMARY,36.28,-108.7,NA-US-NM-NEWCOMB,False,325.0,531.0,8797470.0
20134,87461,PO BOX,Sanostee,NM,PRIMARY,36.43,-108.87,NA-US-NM-SANOSTEE,False,,,
20135,88022,STANDARD,Arenas Valley,NM,PRIMARY,33.01,-108.28,NA-US-NM-ARENAS VALLEY,False,266.0,450.0,7028850.0
20136,88036,PO BOX,Fort Bayard,NM,PRIMARY,32.79,-108.14,NA-US-NM-FORT BAYARD,False,,,
20137,88053,PO BOX,Pinos Altos,NM,PRIMARY,32.88,-108.24,NA-US-NM-PINOS ALTOS,False,,,
20138,88061,STANDARD,Silver City,NM,PRIMARY,32.78,-108.26,NA-US-NM-SILVER CITY,False,6095.0,10361.0,151711753.0
20139,88062,PO BOX,Silver City,NM,PRIMARY,32.78,-108.26,NA-US-NM-SILVER CITY,False,2165.0,3662.0,60989491.0
20140,87801,STANDARD,Socorro,NM,PRIMARY,34.05,-106.9,NA-US-NM-SOCORRO,False,4809.0,8072.0,122600903.0
20141,87746,STANDARD,Solano,NM,PRIMARY,35.84,-104.06,NA-US-NM-SOLANO,False,,,
20142,87729,STANDARD,Miami,NM,PRIMARY,36.35,-104.79,NA-US-NM-MIAMI,False,,,
20143,87747,STANDARD,Springer,NM,PRIMARY,36.36,-104.59,NA-US-NM-SPRINGER,False,637.0,1062.0,13606649.0
20144,88008,STANDARD,Santa Teresa,NM,PRIMARY,31.87,-106.64,NA-US-NM-SANTA TERESA,False,2187.0,4196.0,76775840.0
20145,88063,STANDARD,Sunland Park,NM,PRIMARY,31.79,-106.57,NA-US-NM-SUNLAND PARK,False,4622.0,9070.0,78330314.0
20146,88349,PO BOX,Sunspot,NM,PRIMARY,32.8,-105.78,NA-US-NM-SUNSPOT,False,,,
20147,88134,STANDARD,Taiban,NM,PRIMARY,34.44,-104.0,NA-US-NM-TAIBAN,False,,,
20148,87525,PO BOX,Taos Ski Valley,NM,PRIMARY,36.6,-105.45,NA-US-NM-TAOS SKI VALLEY,False,,,
20149,87571,STANDARD,Taos,NM,PRIMARY,36.38,-105.57,NA-US-NM-TAOS,False,5454.0,8543.0,119295132.0
20150,87580,STANDARD,Valdez,NM,PRIMARY,36.53,-105.58,NA-US-NM-VALDEZ,False,,,
20151,88213,STANDARD,Caprock,NM,PRIMARY,33.39,-103.71,NA-US-NM-CAPROCK,False,,,
20152,88267,STANDARD,Tatum,NM,PRIMARY,33.25,-103.31,NA-US-NM-TATUM,False,509.0,923.0,16549692.0
20153,87573,STANDARD,Tererro,NM,PRIMARY,35.74,-105.67,NA-US-NM-TERERRO,False,,,
20154,87574,PO BOX,Tesuque,NM,PRIMARY,35.76,-105.92,NA-US-NM-TESUQUE,False,642.0,1022.0,21191639.0
20155,88135,STANDARD,Texico,NM,PRIMARY,34.38,-103.05,NA-US-NM-TEXICO,False,685.0,1298.0,18823010.0
20156,87323,STANDARD,Thoreau,NM,PRIMARY,35.4,-108.22,NA-US-NM-THOREAU,False,1054.0,1809.0,26437042.0
20157,87365,PO BOX,Smith Lake,NM,PRIMARY,35.77,-107.98,NA-US-NM-SMITH LAKE,False,,,
20158,87575,STANDARD,Tierra Amarilla,NM,PRIMARY,36.7,-106.54,NA-US-NM-TIERRA AMARILLA,False,293.0,507.0,6524950.0
20159,87059,STANDARD,Tijeras,NM,PRIMARY,35.08,-106.37,NA-US-NM-TIJERAS,False,4618.0,8247.0,214945361.0
20160,88351,STANDARD,Tinnie,NM,PRIMARY,33.27,-105.13,NA-US-NM-TINNIE,False,,,
20161,87320,PO BOX,Mexican Springs,NM,PRIMARY,35.78,-108.8,NA-US-NM-MEXICAN SPRINGS,False,,,
20162,87325,STANDARD,Tohatchi,NM,PRIMARY,35.85,-108.75,NA-US-NM-TOHATCHI,False,681.0,1112.0,18481114.0
20163,87364,PO BOX,Sheep Springs,NM,PRIMARY,36.14,-108.7,NA-US-NM-SHEEP SPRINGS,False,,,
20164,87060,PO BOX,Tome,NM,PRIMARY,34.74,-106.71,NA-US-NM-TOME,False,447.0,791.0,14733266.0
20165,87061,PO BOX,Torreon,NM,PRIMARY,34.72,-106.29,NA-US-NM-TORREON,False,,,
20166,88439,STANDARD,Trementina,NM,PRIMARY,35.47,-104.52,NA-US-NM-TREMENTINA,False,,,
20167,87577,PO BOX,Tres Piedras,NM,PRIMARY,36.64,-105.96,NA-US-NM-TRES PIEDRAS,False,,,
20168,87901,STANDARD,Truth Or Consequences,NM,PRIMARY,33.13,-107.24,NA-US-NM-TRUTH OR CONSEQUENCES,False,3001.0,4730.0,49361750.0
20169,88401,STANDARD,Tucumcari,NM,PRIMARY,35.16,-103.72,NA-US-NM-TUCUMCARI,False,3023.0,5225.0,61661805.0
20170,88416,PO BOX,Conchas Dam,NM,PRIMARY,35.34,-103.98,NA-US-NM-CONCHAS DAM,False,,,
20171,88433,STANDARD,Quay,NM,PRIMARY,34.93,-103.76,NA-US-NM-QUAY,False,,,
20172,88352,STANDARD,Tularosa,NM,PRIMARY,33.07,-106.02,NA-US-NM-TULAROSA,False,2185.0,3822.0,50588628.0
20173,88065,PO BOX,Tyrone,NM,PRIMARY,32.65,-108.35,NA-US-NM-TYRONE,False,555.0,991.0,16815306.0
20174,87749,PO BOX,Ute Park,NM,PRIMARY,36.55,-105.11,NA-US-NM-UTE PARK,False,,,
20175,87543,PO BOX,Llano,NM,PRIMARY,36.14,-105.68,NA-US-NM-LLANO,False,,,
20176,87579,STANDARD,Vadito,NM,PRIMARY,36.19,-105.67,NA-US-NM-VADITO,False,330.0,555.0,7387283.0
20177,87581,STANDARD,Vallecitos,NM,PRIMARY,36.49,-106.12,NA-US-NM-VALLECITOS,False,,,
20178,88353,PO BOX,Vaughn,NM,PRIMARY,34.6,-105.21,NA-US-NM-VAUGHN,False,,,
20179,87062,STANDARD,Veguita,NM,PRIMARY,34.51,-106.76,NA-US-NM-VEGUITA,False,657.0,1255.0,14764537.0
20180,87582,PO BOX,Velarde,NM,PRIMARY,36.15,-105.97,NA-US-NM-VELARDE,False,492.0,843.0,14211922.0
20181,87583,PO BOX,Villanueva,NM,PRIMARY,35.26,-105.36,NA-US-NM-VILLANUEVA,False,,,
20182,87735,STANDARD,Ojo Feliz,NM,PRIMARY,36.05,-105.11,NA-US-NM-OJO FELIZ,False,,,
20183,87752,STANDARD,Wagon Mound,NM,PRIMARY,36.0,-104.71,NA-US-NM-WAGON MOUND,False,,,
20184,87421,STANDARD,Waterflow,NM,PRIMARY,36.81,-108.41,NA-US-NM-WATERFLOW,False,637.0,1141.0,23281288.0
20185,87750,STANDARD,Valmora,NM,PRIMARY,35.81,-104.92,NA-US-NM-VALMORA,False,,,
20186,87753,PO BOX,Watrous,NM,PRIMARY,35.79,-104.98,NA-US-NM-WATROUS,False,,,
20187,88354,STANDARD,Weed,NM,PRIMARY,32.8,-105.51,NA-US-NM-WEED,False,,,
20188,88268,PO BOX,Whites City,NM,PRIMARY,32.17,-104.37,NA-US-NM-WHITES CITY,False,,,
20189,87942,STANDARD,Williamsburg,NM,PRIMARY,33.11,-107.29,NA-US-NM-WILLIAMSBURG,False,522.0,886.0,9691506.0
20190,87943,STANDARD,Winston,NM,PRIMARY,33.34,-107.51,NA-US-NM-WINSTON,False,,,
20191,88136,STANDARD,Yeso,NM,PRIMARY,34.43,-104.6,NA-US-NM-YESO,False,,,
20192,87064,STANDARD,Youngsville,NM,PRIMARY,36.18,-106.55,NA-US-NM-YOUNGSVILLE,False,,,
20193,87327,PO BOX,Zuni,NM,PRIMARY,35.08,-108.76,NA-US-NM-ZUNI,False,2206.0,4008.0,46427778.0
20194,79821,STANDARD,Anthony,TX,PRIMARY,31.99,-106.59,NA-US-TX-ANTHONY,False,1728.0,3335.0,41552265.0
20195,96101,STANDARD,Alturas,CA,PRIMARY,41.43,-120.53,NA-US-CA-ALTURAS,False,2232.0,3969.0,57354288.0
20196,96103,STANDARD,Blairsden-Graeagle,CA,PRIMARY,39.78,-120.65,NA-US-CA-BLAIRSDEN-GRAEAGLE,False,855.0,1434.0,19238081.0
20197,96140,PO BOX,Carnelian Bay,CA,PRIMARY,39.22,-120.08,NA-US-CA-CARNELIAN BAY,False,590.0,929.0,18602568.0
20198,96104,STANDARD,Cedarville,CA,PRIMARY,41.48,-120.14,NA-US-CA-CEDARVILLE,False,366.0,627.0,8407559.0
20199,96105,STANDARD,Chilcoot,CA,PRIMARY,39.87,-120.2,NA-US-CA-CHILCOOT,False,,,
20200,96106,PO BOX,Clio,CA,PRIMARY,39.72,-120.57,NA-US-CA-CLIO,False,,,
20201,96107,STANDARD,Coleville,CA,PRIMARY,38.47,-119.48,NA-US-CA-COLEVILLE,False,473.0,903.0,14067458.0
20202,96108,STANDARD,Davis Creek,CA,PRIMARY,41.75,-120.4,NA-US-CA-DAVIS CREEK,False,,,
20203,96109,STANDARD,Doyle,CA,PRIMARY,39.94,-120.06,NA-US-CA-DOYLE,False,345.0,622.0,10601655.0
20204,96110,PO BOX,Eagleville,CA,PRIMARY,41.3,-120.1,NA-US-CA-EAGLEVILLE,False,,,
20205,96111,PO BOX,Floriston,CA,PRIMARY,39.39,-120.02,NA-US-CA-FLORISTON,False,,,
20206,96112,STANDARD,Fort Bidwell,CA,PRIMARY,41.88,-120.11,NA-US-CA-FORT BIDWELL,False,,,
20207,96113,PO BOX,Herlong,CA,PRIMARY,40.2,-120.19,NA-US-CA-HERLONG,False,447.0,767.0,17524001.0
20208,96141,PO BOX,Homewood,CA,PRIMARY,39.1,-120.19,NA-US-CA-HOMEWOOD,False,349.0,540.0,7550330.0
20209,96142,PO BOX,Tahoma,CA,PRIMARY,39.02,-120.14,NA-US-CA-TAHOMA,False,359.0,590.0,10865121.0
20210,96114,STANDARD,Janesville,CA,PRIMARY,40.28,-120.5,NA-US-CA-JANESVILLE,False,1297.0,2530.0,62014559.0
20211,96136,STANDARD,Wendel,CA,PRIMARY,40.31,-120.2,NA-US-CA-WENDEL,False,,,
20212,96143,PO BOX,Kings Beach,CA,PRIMARY,39.24,-120.04,NA-US-CA-KINGS BEACH,False,1638.0,2971.0,44589600.0
20213,96115,STANDARD,Lake City,CA,PRIMARY,41.71,-120.23,NA-US-CA-LAKE CITY,False,,,
20214,96116,PO BOX,Likely,CA,PRIMARY,41.29,-120.44,NA-US-CA-LIKELY,False,,,
20215,96117,STANDARD,Litchfield,CA,PRIMARY,40.51,-120.31,NA-US-CA-LITCHFIELD,False,,,
20216,96118,STANDARD,Loyalton,CA,PRIMARY,39.63,-120.21,NA-US-CA-LOYALTON,False,626.0,1177.0,20296656.0
20217,96119,PO BOX,Madeline,CA,PRIMARY,41.05,-120.49,NA-US-CA-MADELINE,False,,,
20218,96120,STANDARD,Markleeville,CA,PRIMARY,38.73,-119.84,NA-US-CA-MARKLEEVILLE,False,399.0,676.0,11724012.0
20219,96121,STANDARD,Milford,CA,PRIMARY,40.18,-120.36,NA-US-CA-MILFORD,False,,,
20220,96122,STANDARD,Portola,CA,PRIMARY,39.79,-120.46,NA-US-CA-PORTOLA,False,1762.0,3165.0,51612483.0
20221,96129,STANDARD,Beckwourth,CA,PRIMARY,39.82,-120.37,NA-US-CA-BECKWOURTH,False,,,
20222,96123,STANDARD,Ravendale,CA,PRIMARY,40.82,-120.28,NA-US-CA-RAVENDALE,False,,,
20223,96132,STANDARD,Termo,CA,PRIMARY,40.94,-120.64,NA-US-CA-TERMO,False,,,
20224,96124,STANDARD,Calpine,CA,PRIMARY,39.66,-120.43,NA-US-CA-CALPINE,False,,,
20225,96125,STANDARD,Sierra City,CA,PRIMARY,39.6,-120.65,NA-US-CA-SIERRA CITY,False,,,
20226,96126,STANDARD,Sierraville,CA,PRIMARY,39.57,-120.34,NA-US-CA-SIERRAVILLE,False,,,
20227,96150,STANDARD,South Lake Tahoe,CA,PRIMARY,38.84,-120.01,NA-US-CA-SOUTH LAKE TAHOE,False,6127.0,9905.0,196471308.0
20228,96151,PO BOX,South Lake Tahoe,CA,PRIMARY,38.94,-119.97,NA-US-CA-SOUTH LAKE TAHOE,False,3300.0,5277.0,90634287.0
20229,96152,PO BOX,South Lake Tahoe,CA,PRIMARY,38.94,-119.97,NA-US-CA-SOUTH LAKE TAHOE,False,,,
20230,96154,PO BOX,South Lake Tahoe,CA,PRIMARY,38.94,-119.97,NA-US-CA-SOUTH LAKE TAHOE,False,,,
20231,96155,PO BOX,South Lake Tahoe,CA,PRIMARY,38.78,-120.07,NA-US-CA-SOUTH LAKE TAHOE,False,583.0,896.0,18243171.0
20232,96156,PO BOX,South Lake Tahoe,CA,PRIMARY,38.94,-119.97,NA-US-CA-SOUTH LAKE TAHOE,False,1835.0,3161.0,45162431.0
20233,96157,PO BOX,South Lake Tahoe,CA,PRIMARY,38.94,-119.97,NA-US-CA-SOUTH LAKE TAHOE,False,,,
20234,96158,PO BOX,South Lake Tahoe,CA,PRIMARY,38.92,-119.96,NA-US-CA-SOUTH LAKE TAHOE,False,2075.0,3210.0,59761679.0
20235,96128,STANDARD,Standish,CA,PRIMARY,40.35,-120.38,NA-US-CA-STANDISH,False,283.0,541.0,12612557.0
20236,96127,PO BOX,Susanville,CA,PRIMARY,40.41,-120.65,NA-US-CA-SUSANVILLE,False,309.0,535.0,15941377.0
20237,96130,STANDARD,Susanville,CA,PRIMARY,40.57,-120.61,NA-US-CA-SUSANVILLE,False,6136.0,11282.0,242062604.0
20238,96145,PO BOX,Tahoe City,CA,PRIMARY,39.18,-120.14,NA-US-CA-TAHOE CITY,False,2529.0,3750.0,81192608.0
20239,96146,STANDARD,Olympic Valley,CA,PRIMARY,39.19,-120.22,NA-US-CA-OLYMPIC VALLEY,False,776.0,1088.0,29369357.0
20240,96148,PO BOX,Tahoe Vista,CA,PRIMARY,39.24,-120.05,NA-US-CA-TAHOE VISTA,False,387.0,632.0,10908505.0
20241,96133,STANDARD,Topaz,CA,PRIMARY,38.64,-119.48,NA-US-CA-TOPAZ,False,,,
20242,96160,PO BOX,Truckee,CA,PRIMARY,39.32,-120.18,NA-US-CA-TRUCKEE,False,2475.0,4083.0,92658825.0
20243,96161,STANDARD,Truckee,CA,PRIMARY,39.33,-120.24,NA-US-CA-TRUCKEE,False,4479.0,7896.0,219459715.0
20244,96162,PO BOX,Truckee,CA,PRIMARY,39.3,-120.31,NA-US-CA-TRUCKEE,False,1671.0,2826.0,57007504.0
20245,96134,STANDARD,Tulelake,CA,PRIMARY,41.8,-121.46,NA-US-CA-TULELAKE,False,891.0,1711.0,21486249.0
20246,96135,PO BOX,Vinton,CA,PRIMARY,39.71,-120.21,NA-US-CA-VINTON,False,,,
20247,96137,STANDARD,Westwood,CA,PRIMARY,40.26,-121.02,NA-US-CA-WESTWOOD,False,1445.0,2564.0,36252943.0
20248,89001,STANDARD,Alamo,NV,PRIMARY,37.27,-115.2,NA-US-NV-ALAMO,False,397.0,769.0,14631642.0
20249,89017,STANDARD,Hiko,NV,PRIMARY,37.72,-115.33,NA-US-NV-HIKO,False,,,
20250,89020,STANDARD,Amargosa Valley,NV,PRIMARY,36.53,-116.47,NA-US-NV-AMARGOSA VALLEY,False,459.0,898.0,13388073.0
20251,89310,STANDARD,Austin,NV,PRIMARY,39.54,-117.19,NA-US-NV-AUSTIN,False,,,
20252,89311,STANDARD,Baker,NV,PRIMARY,38.9,-114.2,NA-US-NV-BAKER,False,,,
20253,89820,STANDARD,Battle Mountain,NV,PRIMARY,40.47,-117.03,NA-US-NV-BATTLE MOUNTAIN,False,2254.0,4238.0,112461908.0
20254,89003,PO BOX,Beatty,NV,PRIMARY,37.09,-116.79,NA-US-NV-BEATTY,False,443.0,726.0,12728631.0
20255,89004,PO BOX,Blue Diamond,NV,PRIMARY,36.03,-115.41,NA-US-NV-BLUE DIAMOND,False,,,
20256,89005,STANDARD,Boulder City,NV,PRIMARY,35.91,-114.8,NA-US-NV-BOULDER CITY,False,7232.0,12140.0,277908763.0
20257,89006,PO BOX,Boulder City,NV,PRIMARY,35.96,-114.83,NA-US-NV-BOULDER CITY,False,667.0,1039.0,24641899.0
20258,89007,PO BOX,Bunkerville,NV,PRIMARY,36.72,-114.14,NA-US-NV-BUNKERVILLE,False,447.0,907.0,16057481.0
20259,89008,STANDARD,Caliente,NV,PRIMARY,37.32,-114.53,NA-US-NV-CALIENTE,False,522.0,920.0,14817882.0
20260,89821,STANDARD,Crescent Valley,NV,PRIMARY,40.52,-116.36,NA-US-NV-CRESCENT VALLEY,False,,,
20261,89822,STANDARD,Carlin,NV,PRIMARY,40.73,-116.1,NA-US-NV-CARLIN,False,1053.0,1909.0,50779947.0
20262,89701,STANDARD,Carson City,NV,PRIMARY,39.14,-119.71,NA-US-NV-CARSON CITY,False,11156.0,19125.0,370880855.0
20263,89702,PO BOX,Carson City,NV,PRIMARY,39.07,-119.79,NA-US-NV-CARSON CITY,False,1703.0,2607.0,55936642.0
20264,89703,STANDARD,Carson City,NV,PRIMARY,39.16,-119.86,NA-US-NV-CARSON CITY,False,4855.0,8118.0,212818992.0
20265,89704,STANDARD,Washoe Valley,NV,PRIMARY,39.26,-119.79,NA-US-NV-WASHOE VALLEY,False,2066.0,3575.0,103990067.0
20266,89705,STANDARD,Carson City,NV,PRIMARY,39.05,-119.83,NA-US-NV-CARSON CITY,False,2410.0,4197.0,82984967.0
20267,89706,STANDARD,Carson City,NV,PRIMARY,39.21,-119.71,NA-US-NV-CARSON CITY,False,8549.0,14414.0,262910892.0
20268,89711,UNIQUE,Carson City,NV,PRIMARY,39.16,-119.76,NA-US-NV-CARSON CITY,False,,,
20269,89712,UNIQUE,Carson City,NV,PRIMARY,39.16,-119.76,NA-US-NV-CARSON CITY,False,,,
20270,89713,UNIQUE,Carson City,NV,PRIMARY,39.16,-119.76,NA-US-NV-CARSON CITY,False,,,
20271,89714,UNIQUE,Carson City,NV,PRIMARY,39.13,-119.66,NA-US-NV-CARSON CITY,False,,,
20272,89721,PO BOX,Carson City,NV,PRIMARY,38.97,-119.72,NA-US-NV-CARSON CITY,False,638.0,1015.0,18989322.0
20273,89402,PO BOX,Crystal Bay,NV,PRIMARY,39.28,-119.95,NA-US-NV-CRYSTAL BAY,False,494.0,736.0,15472566.0
20274,89450,PO BOX,Incline Village,NV,PRIMARY,39.25,-119.95,NA-US-NV-INCLINE VILLAGE,False,2608.0,4212.0,109351140.0
20275,89451,STANDARD,Incline Village,NV,PRIMARY,39.24,-119.92,NA-US-NV-INCLINE VILLAGE,False,1919.0,3216.0,157342350.0
20276,89452,PO BOX,Incline Village,NV,PRIMARY,39.24,-119.96,NA-US-NV-INCLINE VILLAGE,False,493.0,849.0,26186480.0
20277,89403,STANDARD,Dayton,NV,PRIMARY,39.26,-119.48,NA-US-NV-DAYTON,False,6507.0,11859.0,244314069.0
20278,89823,STANDARD,Deeth,NV,PRIMARY,41.4,-115.48,NA-US-NV-DEETH,False,,,
20279,89404,PO BOX,Denio,NV,PRIMARY,41.75,-118.66,NA-US-NV-DENIO,False,,,
20280,89010,STANDARD,Dyer,NV,PRIMARY,37.68,-117.93,NA-US-NV-DYER,False,,,
20281,89801,STANDARD,Elko,NV,PRIMARY,40.95,-115.79,NA-US-NV-ELKO,False,9209.0,16721.0,442252441.0
20282,89802,PO BOX,Elko,NV,PRIMARY,40.85,-115.71,NA-US-NV-ELKO,False,515.0,917.0,27464727.0
20283,89803,PO BOX,Elko,NV,PRIMARY,40.74,-115.88,NA-US-NV-ELKO,False,968.0,1627.0,47860883.0
20284,89815,STANDARD,Spring Creek,NV,PRIMARY,40.55,-115.61,NA-US-NV-SPRING CREEK,False,5370.0,10509.0,313917518.0
20285,89828,STANDARD,Lamoille,NV,PRIMARY,40.76,-115.41,NA-US-NV-LAMOILLE,False,,,
20286,89301,STANDARD,Ely,NV,PRIMARY,39.42,-115.0,NA-US-NV-ELY,False,2252.0,3864.0,84294031.0
20287,89314,STANDARD,Duckwater,NV,PRIMARY,38.86,-115.73,NA-US-NV-DUCKWATER,False,,,
20288,89315,PO BOX,Ely,NV,PRIMARY,39.26,-114.86,NA-US-NV-ELY,False,867.0,1501.0,38349347.0
20289,89405,PO BOX,Empire,NV,PRIMARY,40.5,-119.5,NA-US-NV-EMPIRE,False,,,
20290,89316,STANDARD,Eureka,NV,PRIMARY,39.82,-116.19,NA-US-NV-EUREKA,False,560.0,1019.0,22251292.0
20291,89406,STANDARD,Fallon,NV,PRIMARY,39.5,-118.29,NA-US-NV-FALLON,False,10009.0,18212.0,335254548.0
20292,89407,PO BOX,Fallon,NV,PRIMARY,39.46,-118.78,NA-US-NV-FALLON,False,966.0,1609.0,28995773.0
20293,89496,UNIQUE,Fallon,NV,PRIMARY,39.48,-118.78,NA-US-NV-FALLON,False,,,
20294,89408,STANDARD,Fernley,NV,PRIMARY,39.66,-119.06,NA-US-NV-FERNLEY,False,8484.0,15515.0,311500349.0
20295,89409,PO BOX,Gabbs,NV,PRIMARY,38.8,-117.68,NA-US-NV-GABBS,False,,,
20296,89410,STANDARD,Gardnerville,NV,PRIMARY,38.75,-119.61,NA-US-NV-GARDNERVILLE,False,5257.0,9160.0,175921855.0
20297,89460,STANDARD,Gardnerville,NV,PRIMARY,38.91,-119.79,NA-US-NV-GARDNERVILLE,False,5550.0,9790.0,185837499.0
20298,89411,PO BOX,Genoa,NV,PRIMARY,39.0,-119.84,NA-US-NV-GENOA,False,572.0,1032.0,33975966.0
20299,89412,PO BOX,Gerlach,NV,PRIMARY,40.86,-119.32,NA-US-NV-GERLACH,False,,,
20300,89413,STANDARD,Glenbrook,NV,PRIMARY,39.05,-119.92,NA-US-NV-GLENBROOK,False,,,
20301,89414,STANDARD,Golconda,NV,PRIMARY,40.93,-117.33,NA-US-NV-GOLCONDA,False,,,
20302,89013,STANDARD,Goldfield,NV,PRIMARY,37.53,-117.51,NA-US-NV-GOLDFIELD,False,,,
20303,89415,STANDARD,Hawthorne,NV,PRIMARY,38.65,-118.83,NA-US-NV-HAWTHORNE,False,1809.0,2981.0,49397237.0
20304,89002,STANDARD,Henderson,NV,PRIMARY,36.0,-114.96,NA-US-NV-HENDERSON,False,13583.0,24976.0,723953476.0
20305,89009,PO BOX,Henderson,NV,PRIMARY,36.05,-114.96,NA-US-NV-HENDERSON,False,914.0,1340.0,26924679.0
20306,89011,STANDARD,Henderson,NV,PRIMARY,36.09,-114.9,NA-US-NV-HENDERSON,False,8812.0,14840.0,426697579.0
20307,89012,STANDARD,Henderson,NV,PRIMARY,36.0,-115.04,NA-US-NV-HENDERSON,False,13652.0,23313.0,699988134.0
20308,89014,STANDARD,Henderson,NV,PRIMARY,36.05,-115.05,NA-US-NV-HENDERSON,False,18409.0,30076.0,765546371.0
20309,89015,STANDARD,Henderson,NV,PRIMARY,36.01,-114.95,NA-US-NV-HENDERSON,False,17849.0,30967.0,735729333.0
20310,89016,PO BOX,Henderson,NV,PRIMARY,36.09,-114.94,NA-US-NV-HENDERSON,False,322.0,471.0,9426709.0
20311,89044,STANDARD,Henderson,NV,PRIMARY,35.88,-115.04,NA-US-NV-HENDERSON,False,7020.0,12009.0,370148528.0
20312,89052,STANDARD,Henderson,NV,PRIMARY,35.98,-115.11,NA-US-NV-HENDERSON,False,22270.0,38648.0,1347178117.0
20313,89053,PO BOX,Henderson,NV,PRIMARY,35.98,-115.06,NA-US-NV-HENDERSON,False,519.0,820.0,20493650.0
20314,89074,STANDARD,Henderson,NV,PRIMARY,36.03,-115.07,NA-US-NV-HENDERSON,False,22914.0,38386.0,1145529343.0
20315,89077,PO BOX,Henderson,NV,PRIMARY,36.0,-115.11,NA-US-NV-HENDERSON,False,404.0,643.0,16174250.0
20316,89418,STANDARD,Imlay,NV,PRIMARY,40.59,-118.06,NA-US-NV-IMLAY,False,,,
20317,89018,PO BOX,Indian Springs,NV,PRIMARY,36.51,-115.64,NA-US-NV-INDIAN SPRINGS,False,483.0,828.0,17751149.0
20318,89070,UNIQUE,Indian Springs,NV,PRIMARY,36.57,-115.66,NA-US-NV-INDIAN SPRINGS,False,,,
20319,89825,STANDARD,Jackpot,NV,PRIMARY,41.85,-114.75,NA-US-NV-JACKPOT,False,509.0,863.0,13297185.0
20320,89826,PO BOX,Jarbidge,NV,PRIMARY,41.83,-115.54,NA-US-NV-JARBIDGE,False,,,
20321,89019,STANDARD,Jean,NV,PRIMARY,35.75,-115.53,NA-US-NV-JEAN,False,1348.0,2184.0,44592830.0
20322,89026,UNIQUE,Jean,NV,PRIMARY,35.77,-115.32,NA-US-NV-JEAN,False,,,
20323,88901,UNIQUE,The Lakes,NV,PRIMARY,36.14,-115.28,NA-US-NV-THE LAKES,False,,,
20324,88905,UNIQUE,The Lakes,NV,PRIMARY,36.14,-115.28,NA-US-NV-THE LAKES,False,,,
20325,89054,STANDARD,Sloan,NV,PRIMARY,35.93,-115.22,NA-US-NV-SLOAN,False,,,
20326,89101,STANDARD,Las Vegas,NV,PRIMARY,36.17,-115.12,NA-US-NV-LAS VEGAS,False,15788.0,29222.0,381708617.0
20327,89102,STANDARD,Las Vegas,NV,PRIMARY,36.14,-115.18,NA-US-NV-LAS VEGAS,False,16143.0,28031.0,459616937.0
