,price,time_since_posting,imgurl,url
690729177,250,11,https://images.craigslist.org/00I0I_lCDYpcgeXje_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-comfy-grey-couch-with-pillows/6907291772.html
689159522,25,33,https://images.craigslist.org/00l0l_4LFHUgjibG9_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-blue-couch-comfy/6891595223.html
690724520,125,12,https://images.craigslist.org/00r0r_cljC4Fctiat_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/la-mirada-76-couch-for-motor-home/6907245209.html
690724224,799,12,https://images.craigslist.org/00J0J_1HdZ03R781W_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-pottery-barn-manhattan/6907242248.html
690717970,200,12,https://images.craigslist.org/00909_aXRKmOnzCdb_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-brown-reclining-couch-excellent/6907179706.html
690715685,50,12,https://images.craigslist.org/00x0x_3nOMQanjPRV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-white-pleather-couch-great/6907156858.html
690714287,500,12,https://images.craigslist.org/00W0W_aGWtFOJUSej_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-couch/6907142875.html
690703467,50,12,https://images.craigslist.org/00707_badiuTCN48m_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-great-condition-couch/6907034672.html
690696568,0,12,https://images.craigslist.org/00E0E_4m66VzzTIZB_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-grey-couch/6906965680.html
690681061,500,12,https://images.craigslist.org/00707_6TV3gr9l5EK_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-brayton-switch-seating-sofa-couch/6906810616.html
690675302,99,12,https://images.craigslist.org/00q0q_EsdeE5lVfr_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/diamond-bar-nice-microfiber-couch/6906753026.html
690648482,300,13,https://images.craigslist.org/00W0W_jHAY9MtRVhx_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-couch-and-loveseats/6906484823.html
690643868,99,13,https://images.craigslist.org/00M0M_66n4FARbA94_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-leather-recliner-couch/6906438684.html
690324995,1100,17,https://images.craigslist.org/00505_lgOap1PQf8W_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-macys-memory-foam-sleeper/6903249951.html
690634457,200,13,https://images.craigslist.org/00202_73X7shTB41g_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/long-beach-office-couch-black/6906344574.html
690634263,225,13,https://images.craigslist.org/01010_4KrskHODLsa_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/long-beach-designer-lobby-couch/6906342636.html
690632489,949,13,https://images.craigslist.org/00N0N_fbRYrWPgtud_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-couch-and-sofa-chair/6906324898.html
690618647,1,13,https://images.craigslist.org/00Y0Y_EaZtthgGbl_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/rowland-heights-3-seater-leather-couch/6906186471.html
690618576,1,13,https://images.craigslist.org/00Y0Y_EaZtthgGbl_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/rowland-heights-3-seater-leather-couch/6906185763.html
690618341,120,13,https://images.craigslist.org/00404_4eAHIJ8h4oV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-sale-couch-set-with-glass/6906183418.html
690618476,400,13,https://images.craigslist.org/01010_9HgqwYzOY9_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-cocktail-couch-vinyl/6906184766.html
690608107,60,13,https://images.craigslist.org/00I0I_2n1FI4VdJby_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-old-green-couch-for-sale/6906081071.html
690605903,125,13,https://images.craigslist.org/00b0b_4FmgDaiAeSr_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-gray-loveseat-sofa/6906059032.html
690602375,225,13,https://images.craigslist.org/00x0x_eQ16fARXZ4I_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-leather-couch-recliner-6-seater/6906023755.html
690593315,25,13,https://images.craigslist.org/00F0F_1lC8AGEhhXk_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-wood-decorated-couch/6905933153.html
689078707,500,34,https://images.craigslist.org/00b0b_2SGpg1KvubD_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/rowland-heights-leather-couch-and/6890787072.html
690574126,1,14,https://images.craigslist.org/00a0a_9eWLyQR3iXZ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-brand-new-custom-made-couch/6905741266.html
690571718,130,14,https://images.craigslist.org/00a0a_fyCld1xEzpD_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-couch-and-love-seat/6905717182.html
688538980,120,41,https://images.craigslist.org/00i0i_abyIWHrBvqo_600x450.jpg,https://ventura.craigslist.org/fuo/d/west-hills-white-single-couch/6885389800.html
690568047,275,14,https://images.craigslist.org/00g0g_joSzpaS5gKQ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-couch-for-sale/6905680477.html
690564374,0,14,https://images.craigslist.org/00D0D_aJqdYmL5ss0_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/los-alamitos-couch/6905643744.html
690563687,80,14,https://images.craigslist.org/00e0e_9Mb6pTS7YXG_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-tan-love-seat-couch/6905636876.html
688383481,329,43,https://images.craigslist.org/00V0V_eEmwvVh8m3o_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-leather-loveseat-couch-in/6883834819.html
689455909,300,29,https://images.craigslist.org/00t0t_cozziHENmBA_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-couch/6894559092.html
690554773,50,14,https://images.craigslist.org/00202_kYTPGCXqjur_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-comfortable-sturdy-couch/6905547730.html
688921234,300,36,https://images.craigslist.org/00c0c_9C1946Tfo3R_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/buena-park-couch/6889212349.html
690553445,120,14,https://images.craigslist.org/00x0x_aBtewvGKB1a_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch-and-loveseat/6905534453.html
690543069,120,14,https://images.craigslist.org/00A0A_bmCiRKDKmXv_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch/6905430695.html
690519444,90,14,https://images.craigslist.org/00N0N_hU3SXb2kYpe_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-tan-sofa-couch/6905194445.html
690499339,0,15,https://images.craigslist.org/00a0a_9eWLyQR3iXZ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-brand-new-custom-made-couch/6904993393.html
690498143,350,15,https://images.craigslist.org/00M0M_1UVDRkXVKG3_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/westminster-black-leather-couch-and-4/6904981439.html
690497428,50,15,https://images.craigslist.org/00w0w_I64xkXB2vk_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-corner-couch-for-sale/6904974288.html
690495630,200,15,https://images.craigslist.org/00000_dfvWSoXSgyK_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-light-minted-blue-curved-couch/6904956303.html
689038412,350,34,https://images.craigslist.org/00b0b_3619di0ffEH_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-brown-leather-couch-three/6890384126.html
690491010,500,15,https://images.craigslist.org/00505_1aPXH5NvbPh_600x450.jpg,https://ventura.craigslist.org/fuo/d/calabasas-beautiful-3-piece-sectional/6904910101.html
688786739,100,37,https://images.craigslist.org/00s0s_3DZjwaqo5KJ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-grey-tufted-couch/6887867398.html
690472835,200,15,https://images.craigslist.org/00V0V_fwGmI1LGs3s_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-reclining-couchclean/6904728359.html
690467694,25,15,https://images.craigslist.org/01111_k6AD24RbUhp_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/wilmington-couch-and-love-seat/6904676946.html
690467370,200,15,https://images.craigslist.org/01111_a5rT9WK3v5O_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-black-faux-leather-couch/6904673708.html
690462947,250,15,https://images.craigslist.org/00L0L_8VQqHOxPwbh_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-dark-brown-leather-couch/6904629470.html
690303977,75,17,https://images.craigslist.org/00A0A_aLcI52itwbH_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-tan-3-person-couch-with-recliner/6903039775.html
690453541,200,15,https://images.craigslist.org/00C0C_9VYtw1cqxXk_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-white-couch-love-seat/6904535418.html
689674357,0,26,https://images.craigslist.org/00R0R_8AyL8tOOeBH_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-brown-sectional-couch/6896743576.html
690435656,300,15,https://images.craigslist.org/00t0t_9sp3WJFgcRc_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-barely-used-couch-for/6904356561.html
690421574,100,16,https://images.craigslist.org/00f0f_dyPGK9okOAo_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-oversized-sectional-micro/6904215747.html
690421090,50,16,https://images.craigslist.org/00G0G_94xBWKWHiN3_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-ikea-karlstad-chaise-couch/6904210909.html
690419771,250,16,https://images.craigslist.org/01010_inRWeNWaRlV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/long-beach-comfy-beige-couch-4-couch/6904197710.html
690416312,20,16,https://images.craigslist.org/00B0B_4DhE99MiBHn_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-brown-couch/6904163121.html
690412944,300,16,https://images.craigslist.org/00r0r_etCUSNhGH5q_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-sectional-couch/6904129440.html
690411163,375,16,https://images.craigslist.org/00l0l_3GHxFleot5k_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/baldwin-park-choice-new-couch-and/6904111634.html
690038480,110,21,https://images.craigslist.org/00i0i_bWRKtMoQuVB_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-sofa-bed-couch/6900384805.html
688303238,399,44,https://images.craigslist.org/00N0N_5VAJYwrSxzL_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-black-leather-sofa-couch/6883032386.html
690396038,250,16,https://images.craigslist.org/00v0v_7DqrAxA5s4s_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-big-beautiful-furniture/6903960382.html
690381934,550,16,https://images.craigslist.org/00b0b_4URh5C4mupv_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/stanton-new-midcentry-sofa-couch-for/6903819341.html
689592344,190,27,https://images.craigslist.org/00X0X_bEwyFzgPx9G_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-couch-solid-wood-couch/6895923443.html
690366037,45,16,https://images.craigslist.org/01010_gBYgLL8Usd3_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-velvet-red-couch-in/6903660375.html
690353355,300,16,https://images.craigslist.org/00A0A_1wQJrcdVgL9_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch/6903533555.html
690337398,75,17,https://images.craigslist.org/00K0K_43H5nWT9y5J_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-leather-couch-pictures/6903373983.html
690337031,300,17,https://images.craigslist.org/00B0B_kIGehXcKpmX_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-two-seat-reclining-couch/6903370316.html
690326260,0,17,https://images.craigslist.org/00I0I_4kuwxKldLjt_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/yorba-linda-couch-with-two-reclining/6903262608.html
690325879,650,17,https://images.craigslist.org/00X0X_epUVqT5atSV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-contemporary-couch-for-sale/6903258790.html
690323564,500,17,https://images.craigslist.org/00000_c7hoF2mvjPz_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-brand-new-white-couch-for/6903235643.html
690320504,35,17,https://images.craigslist.org/00d0d_896Y7TQy5k7_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/brea-recliner-couch/6903205043.html
690316550,550,17,https://images.craigslist.org/00n0n_17YE0svn2OT_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-couch-for-sale/6903165506.html
690315092,0,17,https://images.craigslist.org/00s0s_lHtMXIOiQ9h_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-free-couch/6903150926.html
690307096,100,17,https://images.craigslist.org/00x0x_hPLNS795FBm_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-couch/6903070960.html
688389108,75,43,https://images.craigslist.org/00R0R_gDw4ws3h7IR_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/surfside-sofa-couch/6883891084.html
690301629,100,17,https://images.craigslist.org/00R0R_c6QB6AQC1nU_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-leather-couch/6903016291.html
689078254,100,34,https://images.craigslist.org/00000_c1WtEw7DzaS_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-living-spaces-janley-slate/6890782545.html
690295674,125,17,https://images.craigslist.org/00000_lrLJmjFVSCZ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-gray-couch/6902956746.html
690274771,1,18,https://images.craigslist.org/00m0m_10jxsVAFouy_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/la-habra-shape-couch-salmon-color/6902747713.html
690274122,1000,18,https://images.craigslist.org/01212_5RIgESa8hhz_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-fully-reclining-foe-leather/6902741224.html
690265417,50,18,https://images.craigslist.org/00l0l_dazVbNQYihX_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-couch-with-fold-out-bed/6902654177.html
690260006,500,18,https://images.craigslist.org/00x0x_lYgorsTHb9y_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch-with-chase-and/6902600069.html
690256854,70,18,https://images.craigslist.org/00z0z_fiHCuf32BMK_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-sofa-bed-full-hide-bed/6902568547.html
690250507,1,18,https://images.craigslist.org/00O0O_b9fOg2QK4XM_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-moving-sale-couch-dining-table/6902505071.html
690237591,100,18,https://images.craigslist.org/00N0N_5Tna0YFKLrs_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fountain-valley-futon-couch-double-bed/6902375915.html
688130623,375,46,https://images.craigslist.org/00t0t_jm0Y5k0vFSM_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/6-solid-teakwood-couch-coffee-table/6881306238.html
690222510,350,18,https://images.craigslist.org/01616_jBj5Pf5BW7V_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-slip-covered-7ft-couch/6902225101.html
690222076,650,18,https://images.craigslist.org/00H0H_blzeUaskmT4_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-white-linen-slip-covered-9ft/6902220764.html
690218339,120,18,https://images.craigslist.org/00J0J_h3ikr7dksm1_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-leather-couch-and-chair/6902183394.html
690207487,300,19,https://images.craigslist.org/00B0B_9D6QKL5yYM9_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/long-beach-african-kudu-leather-couch/6902074873.html
690205233,140,19,https://images.craigslist.org/00w0w_bWDZscyqeOq_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-futon-bed-couch/6902052332.html
690204792,1,19,https://images.craigslist.org/00w0w_7g8gPzLOAX5_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-2-couch-sofas/6902047924.html
690203727,1200,19,https://images.craigslist.org/00f0f_1jGOftcJ6In_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-restoration-hardware-leather/6902037276.html
690198299,100,19,https://images.craigslist.org/00303_kMnX7TYXKoD_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/brea-couch-sofa-hunter-green-quality/6901982990.html
690192357,100,19,https://images.craigslist.org/00K0K_gubr9ej1FlG_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-couch/6901923573.html
689865999,60,23,https://images.craigslist.org/00101_6nlMwbRSIh2_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-black-leather-couch/6898659994.html
689435276,150,29,https://images.craigslist.org/00I0I_eXgJdLuHLfj_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/sunset-beach-couch/6894352762.html
690129651,200,20,https://images.craigslist.org/00808_hRc14xQGiba_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-king-bed-bed-frame-and-modern/6901296513.html
689965770,350,22,https://images.craigslist.org/00O0O_5UCWgS9cWX4_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-couch-for-sale/6899657700.html
690123863,1200,20,https://images.craigslist.org/00N0N_ktkItCW7ZyS_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-jeromes-couch/6901238632.html
690122219,40,20,https://images.craigslist.org/00M0M_b4G8dvUmNR9_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-small-couch/6901222195.html
690112021,1,20,https://images.craigslist.org/01414_9VjnOLDgFDt_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-leather-double-recliner/6901120210.html
690107887,250,20,https://images.craigslist.org/00C0C_aMawtX0m7Ov_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-electric-reclining-black/6901078873.html
690107115,50,20,https://images.craigslist.org/00h0h_gLLOoAFlV6U_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-round-red-couch/6901071153.html
690092814,60,20,https://images.craigslist.org/00P0P_f3toqLlGtI2_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-three-seater-couch/6900928145.html
690076793,150,20,https://images.craigslist.org/00o0o_4jVr7n20WOP_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/atwood-brown-couch/6900767931.html
690071325,5,20,https://images.craigslist.org/01313_iqUiNmzTgZG_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-couch/6900713255.html
689069053,150,34,https://images.craigslist.org/00T0T_eCjKQja5tJz_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-italian-leather-natuzzi-couch/6890690531.html
689596500,150,27,https://images.craigslist.org/00r0r_7od418OYCGr_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-italian-leather-natuzzi-couch/6895965007.html
690050548,0,21,https://images.craigslist.org/00J0J_3t0KFLpia1q_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-free-couch/6900505483.html
690048606,120,21,https://images.craigslist.org/00Z0Z_2GAL2UQ0R9R_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-black-leather-couch/6900486063.html
690045010,375,21,https://images.craigslist.org/00D0D_llFZh6pXp8_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/el-monte-living-room-couch-set/6900450102.html
690042475,200,21,https://images.craigslist.org/00f0f_iCIGO8lYBIC_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-mid-century-couch-sofa-and/6900424758.html
690042491,300,21,https://images.craigslist.org/00g0g_61k4azK2wif_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-couch-for-sale/6900424912.html
687805705,75,50,https://images.craigslist.org/00V0V_lHHFZ04J4WB_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-mid-century-sofa-couch/6878057055.html
690035139,450,21,https://images.craigslist.org/00w0w_2NRWzLR8iLC_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-moving-sale-la-boy-2-piece/6900351398.html
690029059,200,21,https://images.craigslist.org/00A0A_2F3qFFdVaBV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-couch/6900290591.html
690021061,375,21,https://images.craigslist.org/00r0r_cSv1MnvOLaV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-sectional-couch/6900210617.html
690020656,275,21,https://images.craigslist.org/00q0q_9Ov5p5euXcg_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-sectional-couch/6900206560.html
687962402,799,48,https://images.craigslist.org/00o0o_6mK8kamvMQV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-italian-black-leather/6879624027.html
689995970,199,21,https://images.craigslist.org/00G0G_gwjXyHOCcMW_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/yorba-linda-crate-barrel-down-topper/6899959705.html
689984793,800,21,https://images.craigslist.org/00E0E_askd5MM9PFi_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-hd-buttercup-couch/6899847939.html
689817046,40,24,https://images.craigslist.org/00A0A_8VDAtEz4vvC_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-leather-couch-espresso/6898170467.html
689967563,600,22,https://images.craigslist.org/00v0v_EsuyO8sJqz_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch-and-chair/6899675632.html
689965818,280,22,https://images.craigslist.org/00L0L_7NoqpES5J08_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/artesia-espresso-colored-couch-obo/6899658184.html
689953952,400,22,https://images.craigslist.org/00606_6qjzVohbAKE_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/covina-leather-couch-set-norwalk/6899539527.html
689440495,2699,29,https://images.craigslist.org/00M0M_kixp9hQBufc_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/pomona-livingroom-couch-set-3pc/6894404957.html
688879993,200,36,https://images.craigslist.org/00707_3393huRCrzC_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch-for-sale/6888799935.html
689931392,299,22,https://images.craigslist.org/01515_l2QeeIPt4bk_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/pomona-brown-leather-couch/6899313924.html
689932775,350,22,https://images.craigslist.org/00J0J_awzlmi89C13_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/westminster-light-brown-real-leather/6899327757.html
689931811,50,22,https://images.craigslist.org/00S0S_gG5bd2ecjaW_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/la-mirada-la-boy-couch/6899318119.html
689928722,167,22,https://images.craigslist.org/00x0x_eYrl7yX1F1_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-super-deal-on-leather/6899287222.html
689921497,450,22,https://images.craigslist.org/00z0z_78HPsiXOk7O_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-new-light-gray-beige-white/6899214975.html
689922108,60,22,https://images.craigslist.org/00W0W_ldACCfDOyTH_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-couch-and-lazy-boy/6899221082.html
689885143,450,23,https://images.craigslist.org/00606_2FFxPo4BqWu_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-black-leather-couch/6898851434.html
689882942,500,23,https://images.craigslist.org/00202_8xINQgWYIcJ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-sectional-couch/6898829425.html
689876584,299,23,https://images.craigslist.org/00n0n_dirkukOsAqB_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-gallery-couch-with-gold/6898765842.html
689505432,2699,28,https://images.craigslist.org/00Z0Z_cXhvHC7URgm_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/pomona-3pc-brown-chenille-couch-set/6895054326.html
689876083,100,23,https://images.craigslist.org/00303_irESFaRL6Vw_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-couch-microfiber/6898760836.html
689862637,100,23,https://images.craigslist.org/00H0H_bcCmtjLpIzy_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-couch-for-sale/6898626379.html
689857285,500,23,https://images.craigslist.org/00i0i_3jafo5vZ0Sm_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-west-elm-couch/6898572858.html
688938350,550,35,https://images.craigslist.org/00X0X_h18nlBdxBGp_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/cypress-sectional-couch/6889383500.html
689847664,150,23,https://images.craigslist.org/00x0x_amJbMBXGePF_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-couch-black-leather-shape/6898476642.html
689842278,200,23,https://images.craigslist.org/00U0U_lKKo66dfGyu_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/lakewood-brown-sectional-couch/6898422789.html
688842605,70,37,https://images.craigslist.org/00B0B_2TCbH72CuoQ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-lay-boy-sectional-couch-2/6888426058.html
689838619,120,23,https://images.craigslist.org/00q0q_dg1L373zew7_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-modern-style-couch/6898386195.html
689808933,200,24,https://images.craigslist.org/00m0m_2e9RWLnNU2t_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/placentia-9-ft-leather-couch/6898089339.html
689807396,50,24,https://images.craigslist.org/00E0E_g2z0g3ibmg6_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/buena-park-couch-bed/6898073966.html
688175764,99,46,https://images.craigslist.org/00q0q_foUVHBo65Yn_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch-sofa-love-seat/6881757644.html
689797683,800,24,https://images.craigslist.org/00E0E_dXWsztgphWk_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-dark-grey-sectional-couch/6897976833.html
689797053,350,24,https://images.craigslist.org/00c0c_c3QXOhyYCiL_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-black-sectional-couch/6897970532.html
689779142,0,24,https://images.craigslist.org/01010_6pjjrXK3psl_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-free-couch/6897791429.html
689773897,125,24,https://images.craigslist.org/00W0W_g0jDYZVU5uc_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/villa-park-sofa-couch-plus-chase-lounge/6897738973.html
689768292,500,24,https://images.craigslist.org/00U0U_l523LOxj4Qv_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-grey-custom-couch/6897682929.html
689757729,900,25,https://images.craigslist.org/01515_iuuDY3aEPwu_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-gallerie-sectional-couch/6897577291.html
689743160,250,25,https://images.craigslist.org/00C0C_6E8mbon94rq_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-leather-electric-long-couch/6897431602.html
689741476,489,25,https://images.craigslist.org/00101_6nG8AKVsiba_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-grey-italian-leather/6897414768.html
689740998,100,25,https://images.craigslist.org/00000_f4Sfe7tXEg0_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/couch/6897409989.html
689740856,200,25,https://images.craigslist.org/00j0j_lqXQ1Z0WhdU_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-tan-and-dark-brown-couch/6897408562.html
